ETD_WAYBILL_NO,ETD_EBTMNO,ETD_ROUTE_NO,ETD_ROUTE_TYPE,ETD_TRIP_NO,ETD_TICKET_TYPE,ETD_TICKET_NO,ETD_TICKET_SUBNO,ETD_CUR_STOP_NO,ETD_CUR_STOP_CODE,ETD_DST_STOP_NO,ETD_DST_STOP_CODE,ETD_CUR_SUB_STAGE,ETD_DST_SUB_STAGE,ETD_ADULTS,ETD_CHILD,ETD_ADULT_FARE,ETD_CHILD_FARE,ETD_AMOUNT,ETD_ARF,ETD_BRIDGE_FEE,ETD_MISC_FEE,ETD_DATE,ETD_TD_TIME,ETD_TRIPCOLL_AMT,ETD_DOC_NO,ETD_BUS_SRV_CODE,ETD_SEASON,ETD_TOT_COL_AMT,ETD_TICKET_TYPE2,ETD_DEPOT_CODE,ETD_LAST_UPD_DATE,ETD_UID,ETD_BATTERY_VOLT,ETD_CONCN_AMOUNT,ETD_CONCN_PERCENT,ETD_CUR_STOP_NAME,ETD_DST_STOP_NAME,ETD_KMS,ETD_TICKET_TYPE_DESCR
629160,50134855,000001,1,1,1,227756,0,010,028,017,045,0,0,01,00,100,0,101,1,0,0,01-NOV-18,15:54:46,5236,********,01,N,5236,01,201,02-NOV-18,SANTHOSH,7.92,0,0,ARSIKERE,SHIVAMOGGA,105,PASSENGER
629160,50134855,000001,1,1,1,227757,0,010,028,016,042,0,0,01,00,83,0,83,0,0,0,01-NOV-18,15:54:52,5319,********,01,N,5319,01,201,02-NOV-18,SANTHOSH,7.87,0,0,ARSIKERE,BHADRAVATHI,93,PASSENGER
629160,50134855,000001,1,1,1,227758,0,010,028,015,039,0,0,01,00,65,0,65,0,0,0,01-NOV-18,15:55:49,5384,********,01,N,5384,01,201,02-NOV-18,SANTHOSH,7.92,0,0,ARSIKERE,TARIKERE,67,PASSENGER
629160,50134855,000001,1,1,1,227759,0,010,028,013,034,0,0,01,00,40,0,40,0,0,0,01-NOV-18,16:08:48,5424,********,01,N,5424,01,201,02-NOV-18,SANTHOSH,7.91,0,0,ARSIKERE,KADUR,37,PASSENGER
629160,50134855,000001,1,1,1,227760,0,011,030,011,030,0,0,00,00,0,0,0,0,0,0,01-NOV-18,16:08:52,5424,********,01,N,5424,01,201,02-NOV-18,SANTHOSH,7.87,0,0,BANAVARA,BANAVARA,0,STAGE CHNGE
629160,50134855,000001,1,1,1,227761,0,011,030,016,042,0,0,01,00,70,0,70,0,0,0,01-NOV-18,16:09:08,5494,********,01,N,5494,01,201,02-NOV-18,SANTHOSH,7.89,0,0,BANAVARA,BHADRAVATHI,70,PASSENGER
629160,50134855,000001,1,1,1,227762,0,011,030,013,034,0,0,01,00,30,0,30,0,0,0,01-NOV-18,16:09:39,5524,********,01,N,5524,01,201,02-NOV-18,SANTHOSH,7.89,0,0,BANAVARA,KADUR,14,PASSENGER
629160,50134855,000001,1,1,1,227763,0,011,030,015,039,0,0,01,00,55,0,55,0,0,0,01-NOV-18,16:09:56,5579,********,01,N,5579,01,201,02-NOV-18,SANTHOSH,7.87,0,0,BANAVARA,TARIKERE,44,PASSENGER
629160,50134855,000001,1,1,1,227764,0,011,030,013,034,0,0,03,00,30,0,90,0,0,0,01-NOV-18,16:10:14,5669,********,01,N,5669,01,201,02-NOV-18,SANTHOSH,7.87,0,0,BANAVARA,KADUR,14,PASSENGER
629160,50134855,000001,1,1,1,227765,0,011,030,013,034,0,0,02,00,30,0,60,0,0,0,01-NOV-18,16:10:50,5729,********,01,N,5729,01,201,02-NOV-18,SANTHOSH,7.88,0,0,BANAVARA,KADUR,14,PASSENGER
629160,50134855,000001,1,1,1,227766,0,011,030,015,039,0,0,03,00,55,0,165,0,0,0,01-NOV-18,16:11:28,5894,********,01,N,5894,01,201,02-NOV-18,SANTHOSH,7.88,0,0,BANAVARA,TARIKERE,44,PASSENGER
629158,50134921,000001,1,1,1,234055,0,016,042,017,045,0,0,01,00,25,0,25,0,0,0,01-NOV-18,17:54:13,9927,********,01,N,9927,01,201,02-NOV-18,SANTHOSH,7.73,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629158,50134921,000001,1,1,1,234056,0,016,042,017,045,0,0,01,00,25,0,25,0,0,0,01-NOV-18,17:54:48,9952,********,01,N,9952,01,201,02-NOV-18,SANTHOSH,7.77,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629158,50134921,000001,1,1,1,234057,0,016,042,017,045,0,0,03,00,25,0,75,0,0,0,01-NOV-18,17:55:04,10027,********,01,N,10027,01,201,02-NOV-18,SANTHOSH,7.75,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629158,50134921,000001,1,1,1,234058,0,016,042,017,045,0,0,01,00,25,0,25,0,0,0,01-NOV-18,17:55:14,10052,********,01,N,10052,01,201,02-NOV-18,SANTHOSH,7.73,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629158,50134921,000001,1,1,1,234059,0,016,042,017,045,0,0,01,00,25,0,25,0,0,0,01-NOV-18,17:55:25,10077,********,01,N,10077,01,201,02-NOV-18,SANTHOSH,7.72,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629158,50134921,000001,1,1,1,234060,0,016,042,017,045,0,0,02,00,25,0,50,0,0,0,01-NOV-18,17:55:45,10127,********,01,N,10127,01,201,02-NOV-18,SANTHOSH,7.74,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629158,50134921,000001,1,1,1,234061,0,016,042,017,045,0,0,02,00,25,0,50,0,0,0,01-NOV-18,17:56:22,10177,********,01,N,10177,01,201,02-NOV-18,SANTHOSH,7.76,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629158,50134921,000001,1,1,1,234062,0,016,042,017,045,0,0,01,00,25,0,19,0,0,0,01-NOV-18,17:56:38,10196,217,01,N,10196,01,201,02-NOV-18,SANTHOSH,7.73,0,0,BHADRAVATHI,SHIVAMOGGA,12,-----------
629158,50134921,000001,1,1,1,234063,0,016,042,017,045,0,0,01,00,25,0,19,0,0,0,01-NOV-18,17:56:44,10215,185,01,N,10215,01,201,02-NOV-18,SANTHOSH,7.68,0,0,BHADRAVATHI,SHIVAMOGGA,12,-----------
629158,50134921,000001,1,1,1,234064,0,017,045,017,045,0,0,00,00,0,0,0,0,0,0,01-NOV-18,18:09:47,10215,********,01,O,10215,01,201,02-NOV-18,SANTHOSH,7.78,0,0,SHIVAMOGGA,SHIVAMOGGA,0,STAGE CHNGE
629158,50134921,000001,1,1,1,234065,0,017,045,017,045,0,0,00,00,0,0,0,0,0,0,01-NOV-18,18:09:47,10215,********,01,O,10215,01,201,02-NOV-18,SANTHOSH,7.78,0,0,SHIVAMOGGA,SHIVAMOGGA,0,-----------
629158,50134921,000001,1,2,1,234066,0,017,045,001,001,0,0,07,00,257,0,1869,7,9,0,01-NOV-18,22:28:08,1869,********,01,N,12084,01,201,02-NOV-18,SANTHOSH,7.77,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234067,0,017,045,001,001,0,0,03,00,257,0,801,3,9,0,01-NOV-18,22:28:48,2670,********,01,N,12885,01,201,02-NOV-18,SANTHOSH,7.78,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234068,0,017,045,001,001,0,0,01,00,257,0,267,1,9,0,01-NOV-18,22:29:57,2937,74241,01,N,13152,98,201,02-NOV-18,SANTHOSH,7.76,0,0,SHIVAMOGGA,BENGALURU,277,POLICEWARNT
629158,50134921,000001,1,2,1,234069,0,017,045,001,001,0,0,01,00,257,0,267,1,9,0,01-NOV-18,22:30:36,3204,074241,01,N,13419,98,201,02-NOV-18,SANTHOSH,7.74,0,0,SHIVAMOGGA,BENGALURU,277,POLICEWARNT
629158,50134921,000001,1,2,1,234070,0,017,045,001,001,0,0,01,00,257,0,267,1,9,0,01-NOV-18,22:30:55,3471,********,01,N,13686,01,201,02-NOV-18,SANTHOSH,7.74,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234071,0,017,045,001,001,0,0,01,00,257,0,267,1,9,0,01-NOV-18,22:31:16,3738,********,01,N,13953,01,201,02-NOV-18,SANTHOSH,7.74,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234072,0,017,045,001,001,0,0,01,00,257,0,267,1,9,0,01-NOV-18,22:31:51,4005,********,01,N,14220,01,201,02-NOV-18,SANTHOSH,7.75,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234073,0,017,045,001,001,0,0,01,00,257,0,267,1,9,0,01-NOV-18,22:32:22,4272,********,01,N,14487,01,201,02-NOV-18,SANTHOSH,7.75,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234074,0,017,045,005,012,0,0,02,00,193,0,388,2,0,0,01-NOV-18,22:32:52,4660,********,01,N,14875,01,201,02-NOV-18,SANTHOSH,7.74,0,0,SHIVAMOGGA,TUMAKURU,205,PASSENGER
629158,50134921,000001,1,2,1,234075,0,017,045,013,034,0,0,01,00,65,0,65,0,0,0,01-NOV-18,22:33:26,4725,********,01,N,14940,01,201,02-NOV-18,SANTHOSH,7.75,0,0,SHIVAMOGGA,KADUR,68,PASSENGER
629158,50134921,000001,1,2,1,234076,0,017,045,001,001,0,0,01,00,257,0,267,1,9,0,01-NOV-18,22:33:44,4992,********,01,N,15207,01,201,02-NOV-18,SANTHOSH,7.72,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234077,0,017,045,015,039,0,0,01,00,40,0,40,0,0,0,01-NOV-18,22:44:54,5032,********,01,N,15247,01,201,02-NOV-18,SANTHOSH,7.71,0,0,SHIVAMOGGA,TARIKERE,38,PASSENGER
629158,50134921,000001,1,2,1,234078,0,017,045,001,001,0,0,04,01,257,129,1207,5,9,0,01-NOV-18,22:45:35,6239,********,01,N,16454,01,201,02-NOV-18,SANTHOSH,7.72,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234079,0,017,045,001,001,0,0,01,00,257,129,267,1,9,0,01-NOV-18,22:46:38,6506,********,01,N,16721,01,201,02-NOV-18,SANTHOSH,7.72,0,0,SHIVAMOGGA,BENGALURU,277,PASSENGER
629158,50134921,000001,1,2,1,234080,0,016,042,016,042,0,0,00,00,0,0,0,0,0,0,01-NOV-18,22:57:16,6506,********,01,O,16721,01,201,02-NOV-18,SANTHOSH,7.73,0,0,BHADRAVATHI,BHADRAVATHI,0,STAGE CHNGE
629158,50134921,000001,1,2,1,234081,0,016,042,001,001,0,0,01,00,240,0,250,1,9,0,01-NOV-18,23:05:53,6756,********,01,N,16971,01,201,02-NOV-18,SANTHOSH,7.7,0,0,BHADRAVATHI,BENGALURU,265,PASSENGER
629158,50134921,000001,1,2,1,234082,0,015,039,015,039,0,0,00,00,0,0,0,0,0,0,01-NOV-18,23:26:52,6756,********,01,O,16971,01,201,02-NOV-18,SANTHOSH,7.73,0,0,TARIKERE,TARIKERE,0,STAGE CHNGE
629158,50134921,000001,1,2,1,234083,0,015,039,001,001,0,0,01,00,222,0,232,1,9,0,01-NOV-18,23:32:00,6988,********,01,N,17203,01,201,02-NOV-18,SANTHOSH,7.71,0,0,TARIKERE,BENGALURU,239,PASSENGER
629158,50134921,000001,1,2,1,234084,0,015,039,014,035,0,0,01,00,30,0,30,0,0,0,01-NOV-18,23:33:43,7018,********,01,N,17233,01,201,02-NOV-18,SANTHOSH,7.68,0,0,TARIKERE,BIRUR,24,PASSENGER
629168,50135037,000001,1,1,1,214319,0,004,005,005,012,0,0,01,00,44,0,39,0,6,0,01-NOV-18,15:29:23,6292,258,01,N,6292,01,201,02-NOV-18,SANTHOSH,8.02,0,0,NELAMANGALA,TUMAKURU,43,-----------
629168,50135037,000001,1,1,1,214320,0,004,005,005,012,0,0,01,00,44,0,39,0,6,0,01-NOV-18,15:30:08,6331,5668,01,N,6331,01,201,02-NOV-18,SANTHOSH,8.02,0,0,NELAMANGALA,TUMAKURU,43,-----------
629168,50135037,000001,1,1,1,214321,0,004,005,005,012,0,0,01,00,44,0,50,0,6,0,01-NOV-18,15:30:23,6381,********,01,N,6381,01,201,02-NOV-18,SANTHOSH,8,0,0,NELAMANGALA,TUMAKURU,43,PASSENGER
629168,50135037,000001,1,1,1,214322,0,004,005,005,012,0,0,01,00,0,0,0,0,0,0,01-NOV-18,15:31:25,6381,665,01,N,6381,98,201,02-NOV-18,SANTHOSH,8.02,44,100,NELAMANGALA,TUMAKURU,43,GENERAL PAS
629168,50135037,000001,1,1,1,214323,0,005,012,005,012,0,0,00,00,0,0,0,0,0,0,01-NOV-18,15:56:41,6381,********,01,O,6381,01,201,02-NOV-18,SANTHOSH,7.97,0,0,TUMAKURU,TUMAKURU,0,STAGE CHNGE
629168,50135037,000001,1,1,1,214324,0,005,012,007,017,0,0,01,00,33,0,33,0,0,0,01-NOV-18,16:35:35,6414,********,01,N,6414,01,201,02-NOV-18,SANTHOSH,8,0,0,TUMAKURU,NITTUR,38,PASSENGER
629168,50135037,000001,1,1,1,214325,0,005,012,007,017,0,0,01,00,33,0,33,0,0,0,01-NOV-18,16:38:46,6447,********,01,N,6447,01,201,02-NOV-18,SANTHOSH,7.97,0,0,TUMAKURU,NITTUR,38,PASSENGER
629168,50135037,000001,1,1,1,214326,0,005,012,015,039,0,0,01,01,158,79,238,1,0,0,01-NOV-18,16:39:58,6685,********,01,N,6685,01,201,02-NOV-18,SANTHOSH,7.97,0,0,TUMAKURU,TARIKERE,167,PASSENGER
629168,50135037,000001,1,1,1,214327,0,005,012,007,017,0,0,01,00,33,0,33,0,0,0,01-NOV-18,16:41:11,6718,********,01,N,6718,01,201,02-NOV-18,SANTHOSH,7.97,0,0,TUMAKURU,NITTUR,38,PASSENGER
629168,50135037,000001,1,1,1,214328,0,005,012,007,017,0,0,01,00,33,0,33,0,0,0,01-NOV-18,16:41:31,6751,********,01,N,6751,01,201,02-NOV-18,SANTHOSH,7.97,0,0,TUMAKURU,NITTUR,38,PASSENGER
629168,50135037,000001,1,1,1,214329,0,005,012,009,024,0,0,01,00,70,0,70,0,0,0,01-NOV-18,16:42:24,6821,********,01,N,6821,01,201,02-NOV-18,SANTHOSH,8,0,0,TUMAKURU,TIPTUR,74,PASSENGER
629168,50135037,000001,1,1,1,214330,0,006,015,006,015,0,0,00,00,0,0,0,0,0,0,01-NOV-18,17:10:40,6821,********,01,O,6821,01,201,02-NOV-18,SANTHOSH,7.96,0,0,GUBBI,GUBBI,0,STAGE CHNGE
629168,50135037,000001,1,1,1,214331,0,006,015,010,028,0,0,02,00,77,0,154,0,0,0,01-NOV-18,17:23:19,6975,********,01,N,6975,01,201,02-NOV-18,SANTHOSH,7.97,0,0,GUBBI,ARSIKERE,80,PASSENGER
629168,50135037,000001,1,1,1,214332,0,006,015,009,024,0,0,01,00,55,0,55,0,0,0,01-NOV-18,17:24:03,7030,********,01,N,7030,01,201,02-NOV-18,SANTHOSH,7.98,0,0,GUBBI,TIPTUR,54,PASSENGER
629168,50135037,000001,1,1,1,214333,0,006,015,007,017,0,0,05,00,0,0,0,0,0,0,01-NOV-18,17:26:56,7030,357,01,N,7030,98,201,02-NOV-18,SANTHOSH,7.94,75,100,GUBBI,NITTUR,18,STUDENT PAS
629168,50135037,000001,1,1,1,214334,0,007,017,007,017,0,0,00,00,0,0,0,0,0,0,01-NOV-18,17:26:58,7030,********,01,N,7030,01,201,02-NOV-18,SANTHOSH,7.95,0,0,NITTUR,NITTUR,0,STAGE CHNGE
629168,50135037,000001,1,1,1,214335,0,007,017,017,045,0,0,01,00,164,0,124,1,0,0,01-NOV-18,17:35:02,7154,098,01,N,7154,01,201,02-NOV-18,SANTHOSH,7.95,0,0,NITTUR,SHIVAMOGGA,167,-----------
629168,50135037,000001,1,1,1,214336,0,007,017,010,028,0,0,01,00,65,0,65,0,0,0,01-NOV-18,17:35:47,7219,********,01,N,7219,01,201,02-NOV-18,SANTHOSH,7.95,0,0,NITTUR,ARSIKERE,62,PASSENGER
629168,50135037,000001,1,1,1,214337,0,007,017,009,024,0,0,01,00,0,0,0,0,0,0,01-NOV-18,17:38:06,7219,087,01,N,7219,98,201,02-NOV-18,SANTHOSH,7.98,44,100,NITTUR,TIPTUR,36,STUDENT PAS
629168,50135037,000001,1,1,1,214338,0,008,020,008,021,0,0,00,00,0,0,0,0,0,0,01-NOV-18,17:53:24,7219,********,01,O,7219,01,201,02-NOV-18,SANTHOSH,7.97,0,0,KB CROSS,KB CROSS,0,STAGE CHNGE
629168,50135037,000001,1,1,1,214339,0,008,020,011,030,0,0,01,00,60,0,60,0,0,0,01-NOV-18,18:04:09,7279,********,01,N,7279,01,201,02-NOV-18,SANTHOSH,7.93,0,0,KB CROSS,BANAVARA,71,PASSENGER
629168,50135037,000001,1,1,1,214340,0,008,020,009,024,0,0,01,00,30,0,30,0,0,0,01-NOV-18,18:04:42,7309,********,01,N,7309,01,201,02-NOV-18,SANTHOSH,7.94,0,0,KB CROSS,TIPTUR,22,PASSENGER
629168,50135037,000001,1,1,1,214341,0,008,020,010,028,0,0,01,00,50,0,38,0,0,0,01-NOV-18,18:05:31,7347,235,01,N,7347,01,201,02-NOV-18,SANTHOSH,7.94,0,0,KB CROSS,ARSIKERE,48,-----------
629168,50135037,000001,1,1,1,214342,0,008,020,009,024,0,0,03,00,0,0,0,0,0,0,01-NOV-18,18:06:23,7347,365,01,N,7347,98,201,02-NOV-18,SANTHOSH,7.93,90,100,KB CROSS,TIPTUR,22,STUDENT PAS
629168,50135037,000001,1,1,1,214343,0,009,024,009,024,0,0,00,00,0,0,0,0,0,0,01-NOV-18,18:19:54,7347,********,01,O,7347,01,201,02-NOV-18,SANTHOSH,7.97,0,0,TIPTUR,TIPTUR,0,STAGE CHNGE
629168,50135037,000001,1,1,1,214344,0,009,024,010,028,0,0,01,00,0,0,0,0,0,0,01-NOV-18,18:36:52,7347,8854,01,N,7347,98,201,02-NOV-18,SANTHOSH,7.95,30,100,TIPTUR,ARSIKERE,26,GENERAL PAS
629168,50135037,000001,1,1,1,214345,0,009,024,010,028,0,0,02,00,30,0,60,0,0,0,01-NOV-18,18:37:01,7407,********,01,N,7407,01,201,02-NOV-18,SANTHOSH,7.96,0,0,TIPTUR,ARSIKERE,26,PASSENGER
629168,50135037,000001,1,1,1,214346,0,009,024,010,028,0,0,03,00,30,0,90,0,0,0,01-NOV-18,18:37:31,7497,********,01,N,7497,01,201,02-NOV-18,SANTHOSH,7.96,0,0,TIPTUR,ARSIKERE,26,PASSENGER
629168,50135037,000001,1,1,1,214347,0,009,024,010,028,0,0,01,00,0,0,0,0,0,0,01-NOV-18,18:37:44,7497,5580,01,N,7497,98,201,02-NOV-18,SANTHOSH,7.94,30,100,TIPTUR,ARSIKERE,26,GENERAL PAS
629168,50135037,000001,1,1,1,214348,0,009,024,010,028,0,0,02,00,30,0,60,0,0,0,01-NOV-18,18:37:54,7557,********,01,N,7557,01,201,02-NOV-18,SANTHOSH,7.95,0,0,TIPTUR,ARSIKERE,26,PASSENGER
629168,50135037,000001,1,1,1,214349,0,009,024,010,028,0,0,01,00,30,0,30,0,0,0,01-NOV-18,18:38:07,7587,********,01,N,7587,01,201,02-NOV-18,SANTHOSH,7.94,0,0,TIPTUR,ARSIKERE,26,PASSENGER
629131,50136302,000001,1,1,1,228757,0,001,001,017,045,0,0,01,00,257,0,267,1,9,0,01-NOV-18,06:52:21,3843,********,01,N,3843,01,201,01-NOV-18,SANTHOSH,8.04,0,0,BENGALURU,SHIVAMOGGA,277,PASSENGER
629131,50136302,000001,1,1,1,228758,0,001,001,017,045,0,0,01,00,257,0,267,1,9,0,01-NOV-18,06:52:37,4110,********,01,N,4110,01,201,01-NOV-18,SANTHOSH,8.02,0,0,BENGALURU,SHIVAMOGGA,277,PASSENGER
629131,50136302,000001,1,1,1,228759,0,001,001,009,024,0,0,01,00,135,0,145,1,9,0,01-NOV-18,06:55:24,4255,********,01,N,4255,01,201,01-NOV-18,SANTHOSH,8.02,0,0,BENGALURU,TIPTUR,146,PASSENGER
629131,50136302,000001,1,1,1,228760,0,001,001,009,024,0,0,01,00,135,0,145,1,9,0,01-NOV-18,06:55:44,4400,********,01,N,4400,01,201,01-NOV-18,SANTHOSH,8.02,0,0,BENGALURU,TIPTUR,146,PASSENGER
629131,50136302,000001,1,1,1,228761,0,001,001,010,028,0,0,01,00,158,0,168,1,9,0,01-NOV-18,06:56:04,4568,********,01,N,4568,01,201,01-NOV-18,SANTHOSH,8.02,0,0,BENGALURU,ARSIKERE,172,PASSENGER
629131,50136302,000001,1,1,1,228762,0,001,001,010,028,0,0,01,00,158,0,168,1,9,0,01-NOV-18,06:56:32,4736,********,01,N,4736,01,201,01-NOV-18,SANTHOSH,8.03,0,0,BENGALURU,ARSIKERE,172,PASSENGER
629131,50136302,000001,1,1,1,228763,0,001,001,017,045,0,0,02,00,257,0,534,2,9,0,01-NOV-18,06:56:48,5270,********,01,N,5270,01,201,01-NOV-18,SANTHOSH,8.01,0,0,BENGALURU,SHIVAMOGGA,277,PASSENGER
629131,50136302,000001,1,1,1,228764,0,001,001,011,030,0,0,02,00,170,0,360,2,9,0,01-NOV-18,06:57:51,5630,********,01,N,5630,01,201,01-NOV-18,SANTHOSH,8.04,0,0,BENGALURU,BANAVARA,195,PASSENGER
629131,50136302,000001,1,1,1,228765,0,001,001,009,024,0,0,01,00,135,0,145,1,9,0,01-NOV-18,06:58:18,5775,********,01,N,5775,01,201,01-NOV-18,SANTHOSH,8.03,0,0,BENGALURU,TIPTUR,146,PASSENGER
629131,50136302,000001,1,1,1,228766,0,001,001,010,028,0,0,02,00,158,0,336,2,9,0,01-NOV-18,07:00:16,6111,********,01,N,6111,01,201,01-NOV-18,SANTHOSH,8.03,0,0,BENGALURU,ARSIKERE,172,PASSENGER
629131,50136302,000001,1,1,1,228767,0,001,001,016,042,0,0,02,00,240,0,500,2,9,0,01-NOV-18,07:01:22,6611,********,01,N,6611,01,201,01-NOV-18,SANTHOSH,8.03,0,0,BENGALURU,BHADRAVATHI,265,PASSENGER
629131,50136302,000001,1,1,1,228768,0,001,001,009,024,0,0,01,00,135,0,145,1,9,0,01-NOV-18,07:01:44,6756,********,01,N,6756,01,201,01-NOV-18,SANTHOSH,8.01,0,0,BENGALURU,TIPTUR,146,PASSENGER
629131,50136302,000001,1,1,1,228769,0,001,001,013,034,0,0,01,00,193,0,203,1,9,0,01-NOV-18,07:02:01,6959,********,01,N,6959,01,201,01-NOV-18,SANTHOSH,8,0,0,BENGALURU,KADUR,209,PASSENGER
629131,50136302,000001,1,1,1,228770,0,001,001,017,045,0,0,01,00,257,0,267,1,9,0,01-NOV-18,07:02:16,7226,********,01,N,7226,01,201,01-NOV-18,SANTHOSH,7.99,0,0,BENGALURU,SHIVAMOGGA,277,PASSENGER
629131,50136302,000001,1,1,1,228771,0,001,001,005,012,0,0,01,00,65,0,58,0,9,0,01-NOV-18,07:05:51,7284,302,01,N,7284,01,201,01-NOV-18,SANTHOSH,7.99,0,0,BENGALURU,TUMAKURU,72,-----------
629131,50136302,000001,1,1,1,228772,0,001,001,007,017,0,0,01,00,95,0,104,0,9,0,01-NOV-18,07:06:15,7388,********,01,N,7388,01,201,01-NOV-18,SANTHOSH,7.97,0,0,BENGALURU,NITTUR,110,PASSENGER
629131,50136302,000001,1,1,1,228773,0,001,001,009,024,0,0,01,00,135,0,145,1,9,0,01-NOV-18,07:06:49,7533,********,01,N,7533,01,201,01-NOV-18,SANTHOSH,7.96,0,0,BENGALURU,TIPTUR,146,PASSENGER
629131,50136302,000001,1,1,1,228774,0,001,001,017,045,0,0,03,00,257,0,801,3,9,0,01-NOV-18,07:07:52,8334,********,01,N,8334,01,201,01-NOV-18,SANTHOSH,7.97,0,0,BENGALURU,SHIVAMOGGA,277,PASSENGER
629131,50136302,000001,1,1,1,228775,0,001,001,009,024,0,0,01,00,135,0,145,1,9,0,01-NOV-18,07:08:31,8479,********,01,N,8479,01,201,01-NOV-18,SANTHOSH,7.97,0,0,BENGALURU,TIPTUR,146,PASSENGER
629131,50136302,000001,1,1,1,228776,0,002,003,002,003,0,0,00,00,0,0,0,0,0,0,01-NOV-18,07:09:48,8479,********,01,O,8479,01,201,01-NOV-18,SANTHOSH,7.97,0,0,BASAV.BUS.S,BASAV.BUS.S,0,STAGE CHNGE
629131,50136302,000001,1,1,1,228777,0,002,003,008,021,0,0,01,00,106,0,116,1,9,0,01-NOV-18,07:13:52,8595,********,01,N,8595,01,201,01-NOV-18,SANTHOSH,7.97,0,0,BASAV.BUS.S,KB CROSS,106,PASSENGER
629131,50136302,000001,1,1,1,228778,0,003,003,003,003,0,0,00,00,0,0,0,0,0,0,01-NOV-18,07:15:45,8595,********,01,O,8595,01,201,01-NOV-18,SANTHOSH,8,0,0,JHCROSS/DSH,JHCROSS/DSH,0,STAGE CHNGE
629131,50136302,000001,1,1,1,228779,0,003,003,009,024,0,0,01,00,123,0,133,1,9,0,01-NOV-18,07:24:24,8728,********,01,N,8728,01,201,01-NOV-18,SANTHOSH,8,0,0,JHCROSS/DSH,TIPTUR,126,PASSENGER
629131,50136302,000001,1,1,1,228780,0,003,003,017,045,0,0,01,00,245,0,255,1,9,0,01-NOV-18,07:25:14,8983,********,01,N,8983,01,201,01-NOV-18,SANTHOSH,8,0,0,JHCROSS/DSH,SHIVAMOGGA,257,PASSENGER
629131,50136302,000001,1,1,1,228781,0,003,003,011,030,0,0,01,00,158,0,168,1,9,0,01-NOV-18,07:27:18,9151,********,01,N,9151,01,201,01-NOV-18,SANTHOSH,7.99,0,0,JHCROSS/DSH,BANAVARA,175,PASSENGER
629131,50136302,000001,1,1,1,228782,0,003,003,010,028,0,0,02,00,145,0,310,2,9,0,01-NOV-18,07:27:49,9461,********,01,N,9461,01,201,01-NOV-18,SANTHOSH,7.99,0,0,JHCROSS/DSH,ARSIKERE,152,PASSENGER
629131,50136302,000001,1,1,1,228783,0,003,003,016,042,0,0,01,00,228,0,238,1,9,0,01-NOV-18,07:28:20,9699,********,01,N,9699,01,201,01-NOV-18,SANTHOSH,7.98,0,0,JHCROSS/DSH,BHADRAVATHI,245,PASSENGER
629131,50136302,000001,1,1,1,228784,0,003,003,009,024,0,0,01,00,123,0,133,1,9,0,01-NOV-18,07:28:45,9832,********,01,N,9832,01,201,01-NOV-18,SANTHOSH,7.98,0,0,JHCROSS/DSH,TIPTUR,126,PASSENGER
629131,50136302,000001,1,1,1,228785,0,003,003,009,024,0,0,01,00,123,0,133,1,9,0,01-NOV-18,07:45:35,9965,********,01,N,9965,01,201,01-NOV-18,SANTHOSH,7.98,0,0,JHCROSS/DSH,TIPTUR,126,PASSENGER
629131,50136302,000001,1,1,1,228786,0,003,003,013,034,0,0,02,00,180,0,380,2,9,0,01-NOV-18,07:46:22,10345,********,01,N,10345,01,201,01-NOV-18,SANTHOSH,7.99,0,0,JHCROSS/DSH,KADUR,189,PASSENGER
629155,50134699,000001,1,2,1,232093,0,015,039,015,039,0,0,00,00,0,0,0,0,0,0,01-NOV-18,22:05:05,8667,********,01,O,20961,01,201,02-NOV-18,SANTHOSH,7.6,0,0,TARIKERE,TARIKERE,0,STAGE CHNGE
629155,50134699,000001,1,2,1,232094,0,015,039,001,001,0,0,01,00,222,0,232,1,9,0,01-NOV-18,22:09:01,8899,********,01,N,21193,01,201,02-NOV-18,SANTHOSH,7.6,0,0,TARIKERE,BENGALURU,239,PASSENGER
